;hash;tx_index;time;fee;weight;vin_sz;vout_sz
594;89329762b2296df72ff83cc6fb0098ab0fc7744c0e098fdc5601e7a3ce7f3dfc;8874914158509280;1713571854;32250;516;1;2
595;a5121db48c864a29d9b0e83ff146f0686981527d70a77b62f85298f2be6a6a52;2899744349115146;1713571854;32121;516;1;2
596;b2bb110187bc494fa3f4952d46a0d88582f4b3b0b1d64d4e6165f8689572260e;497865406095116;1713571854;101860;1850;3;5
597;7faf73e053b33e7919f43e04f46c3bcb87b62a6cae47c730f1ec5231c09f9f87;4771828791126621;1713571854;37840;516;1;2
598;bac1a5fedc0be04ed4e76c9bf2c42cf72598a6bf340e8a445de792d75577a94d;2732487901639260;1713571854;37840;516;1;2
599;1c58d908c41b1c83320584689b574fe578f6a36a3790905431d8f8bcafd20f6f;3907639997603611;1713571854;34540;561;1;2
600;a81f195471da4e89bd4453a2219ecd5a90808ddc834db9d03090b2d65de0fec8;7071904367826514;1713571854;138675;2574;5;5
601;aa1c5bb186901716dfb9ebafc3e429ef0553d422ccc824f2ff8970a5cb919164;3538444130496017;1713571854;36980;516;1;2
602;7404cae967f287832fd4557bc13efd5637725f1d6b6edb9bc3fc11043e82719e;5574731315053119;1713571854;36980;516;1;2
603;8ede26a3542dfe79571b95680b84df4b9086c8397124f55c6217f104f5fa85d0;7336763506859554;1713571854;36980;516;1;2
604;8a7c67f76341de962cd0efb756e7453a6d7823e5a637c01cc9f4766aa60ed6d6;7558875428245214;1713571854;42834;706;1;2
605;c2f50ca5bf58cc1e66bd26ae819089903765a152735ce533b98f315bfea725b0;6197624919778865;1713571854;272074;4508;3;28
606;d2e8e01c533ad2329e27679984c899521b83dd2565ea234e92c5bf8cf51b4862;3457979079825400;1713571854;81526;1350;1;8
607;2f0e4a72a435be9ff84f966c2bf052b6ce308115567821159fec50a1c7f56f2b;1528315675683357;1713571854;34400;569;1;2
608;06e39c2c3279ce5053941591269883b8a6774a28859f8c42bcc7b9677fa43274;4088347423995704;1713571854;49000;977;1;5
609;1ac89b87474ab02d86bd99b1720c460e882f1b5cc94543c6389a9fa4de194fe7;8138461518533619;1713571854;34400;516;1;2
610;3cddedc5ff2606f311ef985d534e1ff2547b0c6ab13d460f05cfea8503b1fccb;7177157183847769;1713571854;34400;516;1;2
611;7b168f0a2ce21549a6a13657df12d6058db391ea8eb14b540bb99cd1d652c502;97488691934103;1713571854;49000;977;1;5
612;e2cd94221387a175b12b4a798d6a2f65b8c3291e717bfce727dc4b175245f08f;5064387773786491;1713571854;34400;516;1;2
613;d5f7cfbbe1718d8fa81f671554eb129e5a0b4076a599a93a248273d1f7af7dda;7687467456671344;1713571854;34400;516;1;2
614;6d131e0742c2f0f11bc030ebc68492637d866ae8ad6fb5961cf3a769fa4a89e3;8005721854391550;1713571854;40482;692;1;3
615;6e6ae5b9194401e1039ec916c39a39cabc197063c5780f600126c39ccf68de58;3126792461457508;1713571854;12210;562;1;2
616;5f1ae91646b69bb0bc7f31abb7c936164115ee887dcb2a7f965fe0dec0c482ae;6140053438585867;1713571854;53720;561;1;2
617;c3439762cc3daeb85fccb950e693ee3f05fd94c44f85175db3c161b5c341d04b;2667450516024376;1713571854;70380;1221;1;5
618;41515b96d597e06b5c471b98f61bcb72444c573bb64b90497007e2c5b8959e17;831036293954624;1713571854;33580;581;1;1
619;0bce3ae926f7d20baaf5d78e6b602831c78a7fa3143c33e87a2165a77fe5fcd3;7458660338166948;1713571854;33580;581;1;1
620;078cc63119664eb77c98cada6045413b928e5a6c6545668e2b6732be827e91fb;8851273962473036;1713571854;33580;581;1;1
621;8bcbe15843c8150bffa4d56c9d43349ef611f3f6ec99ac065ccda173aae1e0ef;8439972408226873;1713571854;32130;562;1;2
622;0cc947436a0b541347c0445dd7b973d3e228d115734b1b4f386d61a5da5b41e0;7890282193660973;1713571854;38475;680;1;3
623;96b60ac02ea43cf24d51e7b20f6453865410f674f046783f2a51988128af2a01;41050845491978;1713571854;32130;573;1;2
624;e5495d136e4e4ce18b52cb97637583fccbe6139b97e1884bc970c51241581d08;285508087470254;1713571854;41669;750;1;4
625;754f2798afcbb3f50f1cb76d190f0ad515c6504f3dcbe1052b4d006a911f53e5;8068645589434377;1713571854;41669;749;1;4
626;2c46dceca34ffaae7123ebfc492ff09f764202b5cc38946f961d51e3dcd0ec63;3515800562199075;1713571854;102323;1847;3;5
627;4c640ceea5929630c5939ea12369ece9616bd6b7dcaad8c6c34fdab3098591b6;6423555792599881;1713571854;37620;680;1;3
628;0e10f245c4b0f5f34d0bc44c8e6f96f9e0e0f9eab0f688dfee7d81df0831cedb;7733716237152303;1713571854;37620;680;1;3
629;ca0a2160d11f51788d4fbab073c336ddf0a960ea0f96b121d0ad4b3cb6d135fb;8838674247027061;1713571854;41650;977;1;5
630;9e5ca08a6f8e425accd1fdc9aafce567e956cd6d25719a737b25a3cb28b49a87;4771152553145444;1713571854;29240;516;1;2
631;6e99399710ab9e95a8889250e3e620afefbd67ce97cb021a37356fea455ea34a;2626096696479206;1713571854;29240;516;1;2
632;11563733609eab7601a65af2b8ae113f0a5ba1c65e42c0534dbe64190b3acfeb;8296808466033815;1713571854;29240;516;1;2
633;c7a2b91d6b414c4b11da3ed8e9c02680aa06cd02488b9e5ba4d2f68227735f7a;4305611918434010;1713571854;29240;516;1;2
634;ef5ced0a173f6e3a1b21f16c92e0e151140506b03306be83839627c975ba3335;1871881212339442;1713571854;29240;516;1;2
635;b7dab4bf6131d2838ee565c76cc2cc157a1add1241432e35dc4631a14c9b1019;881891701171752;1713571854;29240;516;1;2
636;7f314bdca380d711eb01a2b772b2b8b5570eeadf48b353002477a73dfae75236;1911350628955374;1713571854;29240;516;1;2
637;d1b7c7d302a83ea492b74e5fa307986703658ebbf4e1cb54894b706edf23590d;469648163065353;1713571854;29240;516;1;2
638;e956ab938403a24459b36dc517b9ba83029f744a518d75c3acc1af5d136cf41c;1018755545806328;1713571854;29240;516;1;2
639;f26ead759edd2e73af05e97b3af673c5d959939ca8a638961449069dbcf6beed;8364942052008137;1713571854;29240;516;1;2
640;f1a7aace414cb9f3536977966c046f780e102d4c8c4e53982b1e5458e795022f;1654020845013635;1713571854;29240;516;1;2
641;6a74c9e331c89ef5c7b3763c995abf04e364ef1b12b4f2799e316c881d5bca49;2596270748274054;1713571854;29240;516;1;2
642;852d7af6c076a5e91a80a36af8eee3844f4444a60fc072b49943a973b5e5b797;5338114837869864;1713571854;29240;516;1;2
643;12e1cc04225f8928eed59a82161b02cce8c7727ee5c1ba7dc51d429689cc710b;402668504926275;1713571854;29240;516;1;2
644;e1096725dfc660413c6484d61d03bca125b3758d22775fe954fbc629a6503553;2927630446049503;1713571854;29240;516;1;2
645;e06bbf4cae0b1ae8ce3344afe0a7d34091259165cb0ce9703d08ff37f96a206b;3769183290982369;1713571854;29240;516;1;2
646;5eec2f64f73a47ed289238c77d2ca79d706a1a9d4ec6054301d576b69264d59a;5447721793539802;1713571854;29240;516;1;2
647;9268b7b0f7676049813a460a891d91d47500f6c5656a5c16db0d58296207104c;2676215265962753;1713571854;29240;516;1;2
648;c94cb1bbf385c3937d7c97dbf9083054e8490a046bdc10f0e191fa992487dba9;5976330568154962;1713571854;46410;837;1;4
649;0706594b0637f384ebd0e6cebbc1ee9eaa2d748484eb408f765ee58674e0e946;2495049825836203;1713571854;56200;1121;1;5
650;36f7466d08d4bd03fa02d2f70da11fbf2b2340c73b939082446725fb38ed6f68;3674557778977964;1713571854;34400;516;1;2
651;bf3e63a22eb11874f9a366ff5294e3e91ccbeaf5cdd60313ad53e612a419fcb1;6262282241858762;1713571854;41462;749;1;4
652;251abe3e6a1106c919ba7c6be8925e4f0641406d498c3f544e7194ea7ed1132a;1480467440030350;1713571854;47300;860;1;4
653;c488dfe09241835ac2dc54be2668885d4924a21c035e246e1eeff207c3c9902a;1497643157093981;1713571854;47300;860;1;4
654;06383b0a2efbd89226d682f4451264e7410f854d0e374b1bfcd235fc50581178;4224508527347386;1713571854;47300;860;1;4
655;6b9d7fcc3db7c3f15d159593c13e25b2436495d7d13ff99081d159a36c84327b;4334620809390906;1713571854;33880;616;1;2
656;d2ea89cbed02c5636283cf5d4f2370b9cf7dcc9213e64cfb06522857a7641a9c;5492389496677642;1713571854;33880;616;1;2
657;d176030a348d0a0eeb0264f6e747f3deec67c107dc0cd9a74f37efefd80900a4;5770242309357030;1713571854;47300;860;1;4
658;846589873e1916d90992d46c4632fb03e9f899eed5dd52168dbf7c1e64ed02db;7705779813732247;1713571854;47300;860;1;4
659;2f8bc056c9afc63a5cd88faea9b92a08608a360047b11ef0e14f05f58b557a83;4625966223499433;1713571854;29049;530;1;1
660;2be07c5f038251402fa6f436ba574cafcccafbeac609d0de85398d3d3273dc0b;417326508257703;1713571854;45570;837;1;4
661;43d68746dad8d7e9403860c9a116259f435f439795e88dbad6796a4c0ed79597;5333434046713167;1713571854;46866;862;1;4
662;fa38f71cfa3b21f72220f1d3794305ffd5e6bc7522e5fc8eefdf4142632f810f;545520647424059;1713571854;23699;437;1;1
663;a82ae8dbe75e1403cdc84655fbf726f13a74ca1c97b240a8c6823a6ac5ce2c17;815398881412944;1713571854;60415;1122;1;5
664;41b851895dec117ffd23e28cad8215bc8b2e619247ed0cbb08af667fbb047839;2022004424174805;1713571854;27735;516;1;2
665;080476e8e487153116ac2f30637b2996f24c970d74c0bb8ed79d39071b7e443a;2050107132405555;1713571854;27735;516;1;2
666;6b2247da4ee28b7bdb372f6b17716a554894ccaa6fe928c7ae03ea37716c0c44;2394244788976960;1713571854;60415;1121;1;5
667;bb56e283b098727441bcb273eb9c6449fe62bf5fefd8b8af0909322535ca2e5d;3278577355499073;1713571854;43430;806;1;4
668;dd7189fe06385ad2b3a63a624497f7b71a83b73de285b1240ef967916463197e;4436720218156287;1713571854;51170;949;1;4
669;8604dd1917767d51da7e8384c2004490940830fa00dd445b987080905f45c97f;4496077729435662;1713571854;51170;949;1;4
670;e0b99422cfad0812ec8bc3e7d4a494fc3f9edb15918c83b941d9bdbb03a884cd;7231028422211515;1713571854;27735;516;1;2
671;9c2d1a04f87b8fb408c6e07299534f89f72aebc3624997fed5aada0ec21bd258;3125101826530133;1713571854;43890;832;2;2
672;915b6b00f166464b089e60f68d3983836a5a30b99880d09834430776ba97dc95;5272789469544680;1713571854;32494;616;1;2
673;e5af4284783f3855502e16f0de67a0526bc6eccf6153f93ed046a03230b07b58;3113224325452808;1713571854;32130;610;1;2
674;9b5c9048fd37fb59ef54486eb7f8a2e9dbe7c17ac307a2f0c419389c93de5f98;5361200752985859;1713571854;29610;561;1;2
675;0b443374d699c657cb30ed9e158f6f115d73d4f5de0080f581765262c116e970;3972685166824014;1713571854;44415;846;2;2
676;c05a8055ba2bbf8306637ecc151dbd26d8b0fccc2cd1792d73d66ec0e020d620;1155329494093274;1713571854;27004;516;1;2
677;3b934adc20429a880e7437b21d0c1d2442fc0fa56ef95bc102cade0243f9548c;4937490785917913;1713571854;27004;516;1;2
678;0cfbd6bf284914a01b6e0edcb77ef93132b94f67163a26b1c634007d5746e450;2846123612938246;1713571854;27004;516;1;2
679;62cc10df32178f985602e2a628612b88c378fc6e5257839ff2c5847f6ab642d8;7608993275965592;1713571854;27004;516;1;2
680;215b1dd40bf9608ba59b0079178a2ffc1024fba9b41bf524b9b5ce2af5b59cef;8430603093760470;1713571854;27004;516;1;2
681;01250853983cddf7eb1630a32f3a101e4b91e95e585f662da82a5bf8b94fcddb;7733595275725669;1713571854;27004;516;1;2
682;770c07da0101ba76d4d01f307bb864716a484765fcf997410a8d00555c6a21ac;6056304586694673;1713571854;27004;516;1;2
683;f1779034c4002d6a9ac091ea094f44d94ba393e881fe8e642c84b4a468ad14dc;7743403736733328;1713571854;27004;516;1;2
684;624bc4674cf56c8e7cf06b7d274ba913f71e15e63bd6b16b6ce113a2212c1d2c;1552121794413180;1713571854;27004;516;1;2
685;30e385480e9b613ff3c716bda06ab6e2eb9e10d4c88d5f09adf8a790dbe9c9e3;8014603245196543;1713571854;27004;516;1;2
686;4eed91fd5cf2cf9897798e2a3a2cc95b9503e8a68e1f1f96551bcfa94cea5daf;6170172726786531;1713571854;27004;516;1;2
687;1fcf790867d7c7d43a66a17962508f8d6a88287d6d3e28fafd8783e4f37e5cfd;8914358679408752;1713571854;27004;516;1;2
688;b29a6ff3d93d6cfe4ea11194f4bf05913151b707ee636648cad3001476b9c87b;4355265126367258;1713571854;62496;1485;2;5
689;74e631ba95110723fba1de05096b470559a374bb1e8991df0e30a00c0f2bb960;3403149043930118;1713571854;28896;516;1;2
690;14e72b9d9b40e796924bd60e310577855466df2a61e9096fa0a956f339670b5f;3344082596162261;1713571854;28896;516;1;2
691;af580ceee736c9f32fe58963114b54bc0af73bee5477732008ca0e2e7fff432c;1557457950589401;1713571854;28896;516;1;2
692;7034514bbcca43ae669485f2ec800fbb1f9ec5bd4e92d7e6ed93c9036d941a5e;3310984074656050;1713571854;28896;516;1;2
693;2c5f94a0357052e134b594310f1ad0326b5b873d65b3b45a741ec2144d95f6cb;7176317672003651;1713571854;28896;516;1;2
694;e886c7c1a537f3099aad4ed95a6c82be5bb53e154e60e1d80d04e58dee5037ad;6094498963766432;1713571854;28896;516;1;2
695;5e638dcdda26ab605b8e4ee2a11dbe44f3fdec6874066fac6627322c37aa4eb5;6379182970209860;1713571854;28896;516;1;2
696;283eaa203e0d5c8469c89cafbde54407ca3e3639d1eaef8da95b3919b37b9df3;8571446744000299;1713571854;28896;516;1;2
697;3526bba0e95722f41279597274f1013f527a04d248bfd440739ffcf1cc46ba06;236707888643987;1713571854;41669;804;1;4
698;4a82f44d3a72fb72f8b5299bb7b1103a1b006fbdf98eb322bb076dbd2e522b44;2398491298475424;1713571854;41669;804;1;4
699;90dd0178d78509acc50d36137da308ca9c8f2b59031a5d4c3f6089211977ddc5;6961759250559276;1713571854;41462;804;1;4
700;4b10b87f20560b4f2bdd01f08023bfb17fd8d4f5001506d71f385322023fcb2f;1681599423072871;1713571854;41462;804;1;4
701;12e4259e335ca19ed55a23674aced543fa705e896fb077a5923a00c16675e06e;3901130284736519;1713571854;41669;804;1;4
702;64066a1c1a7c7d5727c5bca9cb3c6a982101647446e6a2083b6f1912f31b611d;1033693374333741;1713571854;20448;396;1;1
703;3378789da83ce83a9a0ed16a732b01749bfc542c9842bda792e06d7734865a07;258732161166780;1713571854;41462;804;1;4
704;c94a017539d35a9e42fab78c203febc5e8634534a7e66b59d4a28374c1899d31;1745686105067636;1713571854;41462;804;1;4
705;2353acf979aaaa4dbe11acf166b1842531cf8ba78534c227e34adc5765451585;4682444962462601;1713571854;41462;804;1;4
706;dc6799efe3ae1099bc902712920a65fac6b8800a65c81611715d4e80e848cac0;6783201251953099;1713571854;41462;804;1;4
707;298139c2fda0ce80b6a027f2dec141c11113524495b0d5a1ca12d734e268a9ba;6567576700623586;1713571854;63550;1237;2;4
708;92f5bdcd9f2f3039e48dff2b443490a6c7a2d1164f768b8b02014c22541dcaf2;8542396459796864;1713571854;58835;1147;2;4
709;82bf1ef600409920b91e9c25c0c21d0a102cb1f2974a1034fa66d71f1ee69500;20601947552492;1713571854;34800;680;1;3
710;4341e1d01117bd892513727e00b3e1217a34b7d5c12d95369631decf55c54702;80232853404614;1713571854;34800;680;1;3
711;292838b93906b26c59c5a4f6c8ed9042c3c0e00c504aca76f978a31312f47906;227867380315247;1713571854;34800;680;1;3
712;f374e1f6c193bf656bec243f24af726042766df8ac9bdfc42f7d67697d9d0108;281696967404783;1713571854;34800;680;1;3
713;8a096fbe4ebd7f2d7bd27f9d9c020664aba1a191b9b0f880ebbef62bdc276209;330149765938903;1713571854;34800;680;1;3
714;0ab477b8861a3b22b5c205a0bef8986d07658eb3e8aa0773132599650f86a60a;374730560156452;1713571854;34800;680;1;3
715;4c1384fb8fede0b10e0603f9722e7c11ac24578388a9c903c87463a636aa550c;433986158775406;1713571854;34800;680;1;3
716;46b638b58de2fbbfbc15dd20533f4d2b0055cb0ec3c33d5ee385d25cdba1a81b;973154686835280;1713571854;34800;680;1;3
717;c91042c2e834cf0a23d4a92f896b9c79b240c4bd267c050efe2538c00bdc1a30;1692541409298180;1713571854;34800;680;1;3
718;4aa330fc0d79798ddc761e16bf37868606247c7626f3c09306f003bfe5ccff3d;2181403634032766;1713571854;34800;680;1;3
719;30ec105028a1450f223eeb080a39415af133f14ca646831376b1cb6cb816a33f;2239030188939638;1713571854;34800;680;1;3
720;3802157242c319d751dd91e8cc187ca4199c9ae9fd17e80e94f16789b4033241;2293858122673406;1713571854;34800;680;1;3
721;09f095fd644b4012487237f57d75f1870330ed4dbd9cbcf255602a9cf8b50744;2393597069722956;1713571854;34800;680;1;3
722;5730f0ee3af46a15c6ae3f4ce7317d9a6d949b068744d06995cde17f788f9859;3152376862080057;1713571854;34800;680;1;3
723;6172c7ee9ea4ed881a30f6be1833ade5ff67cb42b01d83229646745c049b875d;3290784087117448;1713571854;34800;680;1;3
724;16ddc0b95bb6d47a616a405e75568f4282af95de334674295b57128bbe437366;3604647802659402;1713571854;34800;680;1;3
725;c90781410fe624a12700d9f25ad69215f12b05f331f053311959d4b2965bfa78;4256533560318603;1713571854;34800;680;1;3
726;a54f8190760c142825df50a830cfb82cf0c68d644617a396148a5ba4b9766093;5185360576678769;1713571854;34800;680;1;3
727;ea9bd307ccb1db30d18ffcbc90a759cd115f77bdf0124daeb0517fecc4646694;5221359942471658;1713571854;34800;680;1;3
728;844a38aa91b3ca42b88caaff165fd94f5634d0fe5ebc85f7de79c1e1c2c6cf96;5306212385830959;1713571854;34800;680;1;3
729;4ca09aded236fc53392c53bf2e093c0e62d1f6356230e36500a66ef328f34299;5392410446032340;1713571854;34800;680;1;3
730;7de6a2b905c2c30fd2dfed42679411766f4157f736f2baa5973a3cb2480b029b;5453858609710983;1713571854;34800;680;1;3
731;895625097dbfaf13ce0562ade96bcf7f9fe118cce84a3a8a781328ddf5bf239e;5564044211365122;1713571854;34800;680;1;3
732;074dd280702e62c2d126e54ce2c7522ce7701b93338107e4fadbc462c990fba5;5839996303726747;1713571854;34800;680;1;3
733;c9124aca9d4f3b84e06bc894a8b0e552d9e919e07127dde2ebb601f3059f97ab;6037366284116022;1713571854;34800;680;1;3
734;dcd435567b2ed4c36dbc1b284f0bdf7fcdd8ed6bd537edb5e2d7f2312bc605b0;6193243073429082;1713571854;34800;680;1;3
735;3fe485a92a47e7c004cf71ab3c03c7d47e1faa3202d7e7807a8b8e91a37a15b2;6265770291114449;1713571854;34800;680;1;3
736;056e414883b9af1d5ee0cd3e381d296eafece93afd3db45da9530fb48c92deb3;6328592729801194;1713571854;34800;680;1;3
737;7665c6e7757dd8d618d462f504f6af20575cce4c58e250612426a3ef1930f1be;6718179308860516;1713571854;34800;680;1;3
738;f62525b82ec8b81a0510f373fc7103fa0554fffe7c48581d30e81f1f7d06bcc1;6816425820021757;1713571854;34800;680;1;3
739;3b5a67e03ac04ccccdd7b393bd8e47e497faa384ea6024cd6e11f7ba81d0f7c4;6930196292132578;1713571854;34800;680;1;3
740;79f31b439cb1e352699af9c7304010ba254abf184732791525d939d1682da8d1;7376647889758011;1713571854;34800;680;1;3
741;9c0fa0225f5409ac30051745cf2fe25347015dbedac1546eae192dc8e2b6a8d6;7552643557295523;1713571854;34800;680;1;3
742;05a68fb902e81109ef151e1fdfd7202f54a0437fe00f4a10e9b29e859d85f4d7;7598246837924822;1713571854;34800;680;1;3
743;19b0ccde5efeed6d6aa51bac8445377c0ed42e2948a3ddc50781aa5da35d0de1;7918320697980240;1713571854;34800;680;1;3
744;20f11f53c567e5dbc7b92fc1d920ce9269558ea289270af619412614cdbbcbe4;8050037768750280;1713571854;34800;680;1;3
745;949330d10ee4690be864469a2e7c8808d9933838d1db40a9ed81d820c51edceb;8298580530174736;1713571854;34800;680;1;3
746;fa66456aeffcdeb3739ee9b85e8bb17f973d22831fcbbd07e573d6d28f0f24ee;8378836714150606;1713571854;34800;680;1;3
747;586b313060534e1d3ad5185ad40ce8fded7fda7d02a998a1a884859a560aeafb;8863443659739312;1713571854;34800;680;1;3
748;9157f91184a1b50d70060b293652232816b8a0ddaefb9ee9da4cd9ee1d364c0c;432686879333161;1713571854;31262;616;1;2
749;9b76e36b3f27c56c95ec5c673e48adb1788d906f633f67bf36670d1a34543b24;1274791499874732;1713571854;31262;616;1;2
750;35453df3cafa5e5768accfeba868f5c99565bafd5b7b3f18a132a5260b9022bd;6654596582003878;1713571854;31059;610;1;2
751;a86418e2debe324614627ad47a8dd614e7c187428c18e107a9851fa16ac90072;4011126552798192;1713571854;29638;584;1;3
752;ce553730c795cb8b3871a3654649753e5882e89a445f27d257aa467dc62e94c4;6916503006849237;1713571854;32074;632;1;3
753;663be4ab147ba4027cae4853a6d62ef7cec9822a12608297d520e02c8de571cd;7228450119457796;1713571854;31262;616;1;2
754;114cdb83fb22f4446b40c867944224d4554ccaac83926c6e72ffc24bba1960de;7824138555717727;1713571854;49532;976;1;5
755;620f0c9741fe17a7abe7add3439757a244ee6dfc1f8c7e078982160fe809d7f8;8755278971527888;1713571854;336072;6640;11;1
756;6c082d309e511b08cb727f62f78a0f3593a3d887588252be7d271a922050a37b;4350123334320964;1713571854;38592;764;1;1
757;b26eb167dfaca6c707d751f884fd5af8849e17fd22462f319a3eaa79cd0b421b;959055353820487;1713571854;31758;632;1;3
758;249f225472bd25fad9879e911307e891d1c6937a92a059782ff14b446411b621;1186107505543550;1713571854;25326;500;1;2
759;80cd31da6dbc20332f6d55f07b9a73139297d891e8702f5603e5bdb004afe6f2;8546322967041980;1713571854;31758;632;1;3
760;94fdc9ca98196b8b4ed113b7ef0b09cd02beec4700f6c348eddfd9f456478ecf;7302719653976891;1713571854;25326;500;1;2
761;e020ed3c59970e1621402e5eda5db08e144d96e8961f9efbf45081e102cea106;233344505491498;1713571854;34200;680;1;3
762;c958432d2f15a8ae57094c2a5ad2655ba85c88fead1169ad40c131929cd5c407;273343321359928;1713571854;34200;680;1;3
763;074b4251fb9dade068189a83e0c6f52c635479f4d773f24555c03d9382cf8908;300415519451064;1713571854;34200;680;1;3
764;02c39df65f7dcffd032b9ef5e05b8a31366234175e4de620f12333cd4dc62b0e;498597547845220;1713571854;34200;680;1;3
765;ae1e876609b9ea8edadeb4f18af7fbcc59206b4346868bb508a348f48a11b312;657929688484116;1713571854;34200;680;1;3
766;a33cdbac9bd70716e4a13d6d1deeba04e1b77ceba97f3def74a27e4cf77cc019;906064671903700;1713571854;34200;680;1;3
767;8cd2f4de43ee5cdce5f104fd61a5d8d593384425376c8bb6a6c0d9db296d0420;1126508269370168;1713571854;34200;680;1;3
768;c82d92555f49c4db9a8bda89476941dcea55b2e7731a573aca3e377c2b038d34;1848967942866663;1713571854;34200;680;1;3
769;fe5bea0d11c5819fddd33e4aed0ecb09626899ae27ceeb981a24e907723bcb43;2385284952030500;1713571854;34200;680;1;3
770;a706e8fab2657a2b7510871951b7b10d8d366a29a19e36586014d255bfd25047;2509198678735426;1713571854;34200;680;1;3
771;6be32780d93d6e25961f4167524d9dc50db73986beb1bb50fb9f20bfa535774e;2760765060146195;1713571854;34200;680;1;3
772;abbe4f0a09505281f059a1709b1b2cf2dd29655a1e83cc8a42b5901b7244715c;3252529580438038;1713571854;34200;680;1;3
773;5e33dc381540fc3973191635995f8a05c10a839ca0f1fc179bccc0691efa0064;3518571490392089;1713571854;34200;680;1;3
774;f79ad4c0e8519379983f218b809b8cbd3dae93c44430dafdca71fcb2db291868;3662495704571790;1713571854;34200;680;1;3
775;b96546850e8eeadb4d30d01e67d321640f7369ca2a062c377170b5c2016dff6a;3764648897173166;1713571854;34200;680;1;3
776;6e7101f8fd71e2ccd6d75e061fb3f2d67a0d848916276423ca6a3fedb36f636b;3778394239903725;1713571854;34200;680;1;3
777;3656c8edf86e45c8ae7dfc9ecfbf08cca94537ef544be5b5b5a00814c301676d;3849253715869972;1713571854;34200;680;1;3
778;8edad88bb18bff9a303e9cad1b464fe5009382755fd3e99b198bafafb6decf70;3969219105781233;1713571854;34200;680;1;3
779;ef7a5548ee4037898edb44283b0d6a38d7dfdc5d50ff974f944825d1e682bb72;4036789779702953;1713571854;34200;680;1;3
780;cc7c03d88f91a70945b9a6ece77504e6ad9940738dda19f9ea501cd447e1907d;4417958666994570;1713571854;34200;680;1;3
781;e284b8a5847bf4c560d7db2e832578bd1faf53e0727f1887c2070b4801353492;5144093607395680;1713571854;34200;680;1;3
782;c589a244b513c1cff547bf1906c092235e5693abedfe8776770dc769e8a4cda4;5798500542265569;1713571854;34200;680;1;3
783;3aa234ba2ea64ea29fda403867012a4988134e2bcd344fc1d7c5e8dec2bd7dac;6068993745739032;1713571854;34200;680;1;3
784;7633536194d998e0ed06a85ecf5d6716e054afe5503a4f699231b6db9b49b8b7;6464068378130118;1713571854;34200;680;1;3
785;5ef65b1b228bbf4402fadd32ba9219b2ef9bf5ff72a2b98f6686a9e59d9e59c4;6908454153008432;1713571854;34200;680;1;3
786;fdcd792b80a264b24ce2a6bcd1d5b4e7a4f89750bf4e46676d25384ce1357ad4;7475883361797892;1713571854;34200;680;1;3
787;fe8fa700b2adc69c9bf2d9b2ab0a61bc2a2c737f8a1e2290a60889349349f6e1;7950333202829601;1713571854;34200;680;1;3
788;7413fc0a01fd365cfab42ac8530dfb246cf5a97b795c31dbe535da5a57b1c6e8;8190082446744390;1713571854;34200;680;1;3
789;42d412b56bfd606e19d99bfa94d22476376f8b74ac3f1cec0d1f009ccfaf22ed;8343463497269251;1713571854;34200;680;1;3
790;da4d4e113e0346d45da4dc175349207972d0fa475e7389634676b39c447dedee;8406520841868910;1713571854;34200;680;1;3
791;c5fd415f066e9994c3d42e7f6f774a3a5b3d61c95ca87d0432c52651c5973efe;8945433206990040;1713571854;34200;680;1;3
792;b4b4f83b59a665a4ddf0cf299ca93bb84a54fb6e6d010b7bafbe0dade9d9d51c;1014553906618807;1713571854;765609;15232;2;113
793;629907740b51eb93f5bd406ba13056420181db02c959e39a6f1905edae61be57;3087206216212643;1713571854;31758;632;1;3
794;3b42b2535e7694898ef0f8693e4628ab27eaf6f2252da6e6613871dce2046ed9;7650129651404327;1713571854;25326;501;1;2
795;71ba8527e8793592f035bac0e3c083ab775e9cd66f9876092a50a104c03bbe00;26145479234602;1713571854;25326;501;1;2
796;cd2bfdc0a2d7b415bad131a46a18c478e566f53732e05e11641479120560c859;3158948456845090;1713571854;31758;632;1;3
797;62baf80a0fd5d09d5db4aedb1b5845a1fbaabd1effd84fe38b8fab2cc2b6c000;26486396786033;1713571854;25326;501;1;2
798;bd4e84a9fd31ab5d9400ab91624ba673e951a79e5dce6057deeeb76d7ff5610c;435675844163325;1713571854;31758;632;1;3
799;797759f60be5501afe9a1c66da8de6455ab020db536ba773d1cae6623c15068e;4997016871263449;1713571854;25326;501;1;2
800;4254edf05d1f80a4ba7269f7df069e9d0616bdf194646c3932ce9dbe70d33f82;4582740541821881;1713571854;25326;502;1;2
801;95f432dafa521f57799c0dde2813a02bc6256f444b55a699e7322795753a7b7d;4414982887482598;1713571854;25326;502;1;2
802;ef2d579c4b0e9adf6dbad44e24f67ff8165199738954b916bdd016d131d60801;36398878565082;1713571854;25326;501;1;2
803;0c1dd703215a6f935cc127ff5d3a6d053dfe0c440a58a07120ab04aa84317c34;1846656363741333;1713571854;31758;632;1;3
804;d161da13370cf9d2cc95a142f003425625213f8ceeea64cc7857b17edd2d8b02;89497382409770;1713571854;25326;502;1;2
805;0c5941dd4efe34ae2702a1a727416ec307838c90bb3c426234afcbd645f85e16;787108738029941;1713571854;31758;632;1;3
806;85541344d80ad1cc82ffb6018b74854ff424d1b6b485685080f30a028466674d;2723407900721502;1713571854;25326;501;1;2
